1671544412	2022-12-20 14:53:32	off
1671545229	2022-12-20 15:07:09	on
1671545230	2022-12-20 15:07:10	off
1671545582	2022-12-20 15:13:02	on
1671545590	2022-12-20 15:13:10	off
1671546580	2022-12-20 15:29:40	on
1671546601	2022-12-20 15:30:01	off
1671546676	2022-12-20 15:31:16	on
1671546683	2022-12-20 15:31:23	off
1671546979	2022-12-20 15:36:19	on
1671546983	2022-12-20 15:36:23	off
1671547511	2022-12-20 15:45:11	on
1671547518	2022-12-20 15:45:18	off
1671548539	2022-12-20 16:02:19	on
1671548550	2022-12-20 16:02:30	off
1671548739	2022-12-20 16:05:39	on
1671548747	2022-12-20 16:05:47	off
1671549028	2022-12-20 16:10:28	on
1671549034	2022-12-20 16:10:34	off
1671549077	2022-12-20 16:11:17	on
1671549086	2022-12-20 16:11:26	off
1671549318	2022-12-20 16:15:18	on
1671549328	2022-12-20 16:15:28	off
1671549675	2022-12-20 16:21:15	on
1671549690	2022-12-20 16:21:30	off
1671553986	2022-12-20 17:33:06	on
1671553990	2022-12-20 17:33:10	off
1671554349	2022-12-20 17:39:09	on
1671554357	2022-12-20 17:39:17	off
1671554400	2022-12-20 17:40:00	on
1671554444	2022-12-20 17:40:44	off
1671554868	2022-12-20 17:47:48	on
1671554871	2022-12-20 17:47:51	off
1671554906	2022-12-20 17:48:26	on
1671554908	2022-12-20 17:48:28	off
1671558233	2022-12-20 18:43:53	on
1671558237	2022-12-20 18:43:57	off
1671558496	2022-12-20 18:48:16	on
1671558515	2022-12-20 18:48:35	off
1671558541	2022-12-20 18:49:01	on
1671558545	2022-12-20 18:49:05	off
1671561316	2022-12-20 19:35:16	on
1671561320	2022-12-20 19:35:20	off
1671564553	2022-12-20 20:29:13	on
1671564596	2022-12-20 20:29:56	off
1671568489	2022-12-20 21:34:49	on
1671568512	2022-12-20 21:35:12	off
1671568707	2022-12-20 21:38:27	on
1671568712	2022-12-20 21:38:32	off
1671568810	2022-12-20 21:40:10	on
1671568820	2022-12-20 21:40:20	off
1671568957	2022-12-20 21:42:37	on
1671568975	2022-12-20 21:42:55	off
1671569018	2022-12-20 21:43:38	on
1671569037	2022-12-20 21:43:57	off
1671569053	2022-12-20 21:44:13	on
1671569069	2022-12-20 21:44:29	off
1671571578	2022-12-20 22:26:18	on
1671571581	2022-12-20 22:26:21	off
1671571656	2022-12-20 22:27:36	on
1671571660	2022-12-20 22:27:40	off
1671571834	2022-12-20 22:30:34	on
1671571838	2022-12-20 22:30:38	off
1671571855	2022-12-20 22:30:55	on
1671571858	2022-12-20 22:30:58	off
1671574400	2022-12-20 23:13:20	on
1671574410	2022-12-20 23:13:30	off
