1671621604	2022-12-21 12:20:04	on
1671621610	2022-12-21 12:20:10	off
1671621657	2022-12-21 12:20:57	on
1671621855	2022-12-21 12:24:15	off
1671622727	2022-12-21 12:38:47	on
1671622729	2022-12-21 12:38:49	off
1671634059	2022-12-21 15:47:39	on
1671634067	2022-12-21 15:47:47	off
1671634099	2022-12-21 15:48:19	on
1671634258	2022-12-21 15:50:58	off
1671634967	2022-12-21 16:02:47	off
1671638334	2022-12-21 16:58:54	on
1671638348	2022-12-21 16:59:08	off
1671638411	2022-12-21 17:00:11	on
1671638417	2022-12-21 17:00:17	off
1671638900	2022-12-21 17:08:20	on
1671638903	2022-12-21 17:08:23	off
