1671607569	2022-12-21 08:26:09	on
1671607576	2022-12-21 08:26:16	off
1671610811	2022-12-21 09:20:11	on
1671611030	2022-12-21 09:23:50	off
1671611089	2022-12-21 09:24:49	on
1671611096	2022-12-21 09:24:56	off
1671620374	2022-12-21 11:59:34	on
1671620380	2022-12-21 11:59:40	off
1671620573	2022-12-21 12:02:53	on
1671620590	2022-12-21 12:03:10	off
1671621175	2022-12-21 12:12:55	on
1671621210	2022-12-21 12:13:30	off
1671629588	2022-12-21 14:33:08	on
1671629603	2022-12-21 14:33:23	off
1671634967	2022-12-21 16:02:47	off
